series_id,year,period,value,footnote_codes
CUSR0000SEMD02   ,2015,M12,209.61,          
CUSR0000SEMD02   ,2016,M01,209.978,          
CUSR0000SEMD02   ,2016,M02,210.634,          
CUSR0000SEMD02   ,2016,M03,211.439,          
CUSR0000SEMD02   ,2016,M04,212.375,          
CUSR0000SEMD02   ,2016,M05,212.973,          
CUSR0000SEMD02   ,2016,M06,213.494,          
CUSR0000SEMD02   ,2016,M07,214.006,          
CUSR0000SEMD02   ,2016,M08,214.856,          
CUSR0000SEMD02   ,2016,M09,215.347,          
CUSR0000SEMD02   ,2016,M10,215.859,          
CUSR0000SEMD02   ,2016,M11,216.345,          
CUSR0000SEMD02   ,2016,M12,216.825,          
CUSR0000SEMD02   ,2017,M01,217.121,          
CUSR0000SEMD02   ,2017,M02,217.571,          
CUSR0000SEMD02   ,2017,M03,218.238,          
CUSR0000SEMD02   ,2017,M04,218.551,          
CUSR0000SEMD02   ,2017,M05,218.532,          
CUSR0000SEMD02   ,2017,M06,220.855,          
CUSR0000SEMD02   ,2017,M07,221.309,          
CUSR0000SEMD02   ,2017,M08,220.678,          
CUSR0000SEMD02   ,2017,M09,221.234,          
CUSR0000SEMD02   ,2017,M10,222.715,          
CUSR0000SEMD02   ,2017,M11,222.896,          
CUSR0000SEMF01   ,1969,M01,46.3,          
CUSR0000SEMF01   ,1969,M02,46.3,          
CUSR0000SEMF01   ,1969,M03,46.4,          
CUSR0000SEMF01   ,1969,M04,46.5,          
CUSR0000SEMF01   ,1969,M05,46.6,          
CUSR0000SEMF01   ,1969,M06,46.5,          
CUSR0000SEMF01   ,1969,M07,46.5,          
CUSR0000SEMF01   ,1969,M08,46.6,          
CUSR0000SEMF01   ,1969,M09,46.7,          
CUSR0000SEMF01   ,1969,M10,46.8,          
CUSR0000SEMF01   ,1969,M11,47,          
CUSR0000SEMF01   ,1969,M12,47,          
CUSR0000SEMF01   ,1970,M01,47,          
CUSR0000SEMF01   ,1970,M02,47.2,          
CUSR0000SEMF01   ,1970,M03,47.2,          
CUSR0000SEMF01   ,1970,M04,47.5,          
CUSR0000SEMF01   ,1970,M05,47.5,          
CUSR0000SEMF01   ,1970,M06,47.6,          
CUSR0000SEMF01   ,1970,M07,47.6,          
CUSR0000SEMF01   ,1970,M08,47.8,          
CUSR0000SEMF01   ,1970,M09,47.6,          
CUSR0000SEMF01   ,1970,M10,47.4,          
CUSR0000SEMF01   ,1970,M11,47.1,          
CUSR0000SEMF01   ,1970,M12,47.1,          
CUSR0000SEMF01   ,1971,M01,47.1,          
CUSR0000SEMF01   ,1971,M02,47.2,          
CUSR0000SEMF01   ,1971,M03,47.1,          
CUSR0000SEMF01   ,1971,M04,47.1,          
CUSR0000SEMF01   ,1971,M05,47.3,          
CUSR0000SEMF01   ,1971,M06,47.3,          
CUSR0000SEMF01   ,1971,M07,47.5,          
CUSR0000SEMF01   ,1971,M08,47.5,          
CUSR0000SEMF01   ,1971,M09,47.6,          
CUSR0000SEMF01   ,1971,M10,47.6,          
CUSR0000SEMF01   ,1971,M11,47.7,          
CUSR0000SEMF01   ,1971,M12,47.7,          
CUSR0000SEMF01   ,1972,M01,47.6,          
CUSR0000SEMF01   ,1972,M02,47.4,          
CUSR0000SEMF01   ,1972,M03,47.3,          
CUSR0000SEMF01   ,1972,M04,47.3,          
CUSR0000SEMF01   ,1972,M05,47.1,          
CUSR0000SEMF01   ,1972,M06,47.2,          
CUSR0000SEMF01   ,1972,M07,47.2,          
CUSR0000SEMF01   ,1972,M08,47.1,          
CUSR0000SEMF01   ,1972,M09,47.1,          
CUSR0000SEMF01   ,1972,M10,47.1,          
CUSR0000SEMF01   ,1972,M11,47.1,          
CUSR0000SEMF01   ,1972,M12,47.1,          
CUSR0000SEMF01   ,1973,M01,47.1,          
CUSR0000SEMF01   ,1973,M02,47.1,          
CUSR0000SEMF01   ,1973,M03,46.9,          
CUSR0000SEMF01   ,1973,M04,47,          
CUSR0000SEMF01   ,1973,M05,47,          
CUSR0000SEMF01   ,1973,M06,47,          
CUSR0000SEMF01   ,1973,M07,47,          
CUSR0000SEMF01   ,1973,M08,47,          
CUSR0000SEMF01   ,1973,M09,47.1,          
CUSR0000SEMF01   ,1973,M10,47.1,          
CUSR0000SEMF01   ,1973,M11,47.2,          
CUSR0000SEMF01   ,1973,M12,47.2,          
CUSR0000SEMF01   ,1974,M01,47.3,          
CUSR0000SEMF01   ,1974,M02,47.4,          
CUSR0000SEMF01   ,1974,M03,47.5,          
CUSR0000SEMF01   ,1974,M04,47.6,          
CUSR0000SEMF01   ,1974,M05,47.6,          
CUSR0000SEMF01   ,1974,M06,47.8,          
CUSR0000SEMF01   ,1974,M07,48.1,          
CUSR0000SEMF01   ,1974,M08,48.5,          
CUSR0000SEMF01   ,1974,M09,48.7,          
CUSR0000SEMF01   ,1974,M10,49,          
CUSR0000SEMF01   ,1974,M11,49.3,          
CUSR0000SEMF01   ,1974,M12,49.6,          
CUSR0000SEMF01   ,1975,M01,50,          
CUSR0000SEMF01   ,1975,M02,50.2,          
CUSR0000SEMF01   ,1975,M03,50.3,          
CUSR0000SEMF01   ,1975,M04,50.5,          
CUSR0000SEMF01   ,1975,M05,50.7,          
CUSR0000SEMF01   ,1975,M06,51,          
CUSR0000SEMF01   ,1975,M07,51.3,          
CUSR0000SEMF01   ,1975,M08,51.5,          
CUSR0000SEMF01   ,1975,M09,51.8,          
CUSR0000SEMF01   ,1975,M10,52,          
CUSR0000SEMF01   ,1975,M11,52.2,          
CUSR0000SEMF01   ,1975,M12,52.5,          
CUSR0000SEMF01   ,1976,M01,52.7,          
CUSR0000SEMF01   ,1976,M02,52.8,          
CUSR0000SEMF01   ,1976,M03,53,          
CUSR0000SEMF01   ,1976,M04,53.3,          
CUSR0000SEMF01   ,1976,M05,53.7,          
CUSR0000SEMF01   ,1976,M06,53.8,          
CUSR0000SEMF01   ,1976,M07,54.2,          
CUSR0000SEMF01   ,1976,M08,54.4,          
CUSR0000SEMF01   ,1976,M09,54.6,          
CUSR0000SEMF01   ,1976,M10,54.8,          
CUSR0000SEMF01   ,1976,M11,55,          
CUSR0000SEMF01   ,1976,M12,55.2,          
CUSR0000SEMF01   ,1977,M01,55.4,          
CUSR0000SEMF01   ,1977,M02,55.7,          
CUSR0000SEMF01   ,1977,M03,56,          
CUSR0000SEMF01   ,1977,M04,56.3,          
CUSR0000SEMF01   ,1977,M05,56.6,          
CUSR0000SEMF01   ,1977,M06,56.9,          
CUSR0000SEMF01   ,1977,M07,57.2,          
CUSR0000SEMF01   ,1977,M08,57.6,          
CUSR0000SEMF01   ,1977,M09,58,          
CUSR0000SEMF01   ,1977,M10,58.5,          
CUSR0000SEMF01   ,1977,M11,58.8,          
CUSR0000SEMF01   ,1977,M12,59.1,          
CUSR0000SEMF01   ,1978,M01,59.6,          
CUSR0000SEMF01   ,1978,M02,60,          
CUSR0000SEMF01   ,1978,M03,60.4,          
CUSR0000SEMF01   ,1978,M04,60.7,          
CUSR0000SEMF01   ,1978,M05,61,          
CUSR0000SEMF01   ,1978,M06,61.3,          
CUSR0000SEMF01   ,1978,M07,61.8,          
CUSR0000SEMF01   ,1978,M08,62.1,          
CUSR0000SEMF01   ,1978,M09,62.3,          
CUSR0000SEMF01   ,1978,M10,62.9,          
CUSR0000SEMF01   ,1978,M11,63.3,          
CUSR0000SEMF01   ,1978,M12,64,          
CUSR0000SEMF01   ,1979,M01,64.4,          
CUSR0000SEMF01   ,1979,M02,64.6,          
CUSR0000SEMF01   ,1979,M03,64.9,          
CUSR0000SEMF01   ,1979,M04,65.3,          
CUSR0000SEMF01   ,1979,M05,65.6,          
CUSR0000SEMF01   ,1979,M06,66,          
CUSR0000SEMF01   ,1979,M07,66.4,          
CUSR0000SEMF01   ,1979,M08,66.9,          
CUSR0000SEMF01   ,1979,M09,67.3,          
CUSR0000SEMF01   ,1979,M10,67.8,          
CUSR0000SEMF01   ,1979,M11,68.3,          
CUSR0000SEMF01   ,1979,M12,68.8,          
CUSR0000SEMF01   ,1980,M01,69.4,          
CUSR0000SEMF01   ,1980,M02,69.9,          
CUSR0000SEMF01   ,1980,M03,70.5,          
CUSR0000SEMF01   ,1980,M04,71,          
CUSR0000SEMF01   ,1980,M05,71.7,          
CUSR0000SEMF01   ,1980,M06,72.3,          
CUSR0000SEMF01   ,1980,M07,72.8,          
CUSR0000SEMF01   ,1980,M08,73.3,          
CUSR0000SEMF01   ,1980,M09,73.9,          
CUSR0000SEMF01   ,1980,M10,74.3,          
CUSR0000SEMF01   ,1980,M11,74.9,          
CUSR0000SEMF01   ,1980,M12,75.5,          
CUSR0000SEMF01   ,1981,M01,76.4,          
CUSR0000SEMF01   ,1981,M02,77.1,          
CUSR0000SEMF01   ,1981,M03,77.9,          
CUSR0000SEMF01   ,1981,M04,78.6,          
CUSR0000SEMF01   ,1981,M05,79.5,          
CUSR0000SEMF01   ,1981,M06,80.5,          
CUSR0000SEMF01   ,1981,M07,81.3,          
CUSR0000SEMF01   ,1981,M08,82.1,          
CUSR0000SEMF01   ,1981,M09,82.8,          
CUSR0000SEMF01   ,1981,M10,83.8,          
CUSR0000SEMF01   ,1981,M11,84.3,          
CUSR0000SEMF01   ,1981,M12,84.9,          
CUSR0000SEMF01   ,1982,M01,85.5,          
CUSR0000SEMF01   ,1982,M02,86,          
CUSR0000SEMF01   ,1982,M03,87,          
CUSR0000SEMF01   ,1982,M04,88,          
CUSR0000SEMF01   ,1982,M05,88.8,          
CUSR0000SEMF01   ,1982,M06,89.6,          
CUSR0000SEMF01   ,1982,M07,90.5,          
CUSR0000SEMF01   ,1982,M08,91.6,          
CUSR0000SEMF01   ,1982,M09,92.5,          
CUSR0000SEMF01   ,1982,M10,93.5,          
CUSR0000SEMF01   ,1982,M11,94.3,          
CUSR0000SEMF01   ,1982,M12,95.2,          
CUSR0000SEMF01   ,1983,M01,96,          
CUSR0000SEMF01   ,1983,M02,96.5,          
CUSR0000SEMF01   ,1983,M03,97.6,          
CUSR0000SEMF01   ,1983,M04,98.6,          
CUSR0000SEMF01   ,1983,M05,99.3,          
CUSR0000SEMF01   ,1983,M06,99.8,          
CUSR0000SEMF01   ,1983,M07,100.3,          
CUSR0000SEMF01   ,1983,M08,101,          
CUSR0000SEMF01   ,1983,M09,101.7,          
CUSR0000SEMF01   ,1983,M10,102.5,          
CUSR0000SEMF01   ,1983,M11,103.6,          
CUSR0000SEMF01   ,1983,M12,104.3,          
CUSR0000SEMF01   ,1984,M01,105.1,          
CUSR0000SEMF01   ,1984,M02,106.1,          
CUSR0000SEMF01   ,1984,M03,106.7,          
CUSR0000SEMF01   ,1984,M04,107.5,          
CUSR0000SEMF01   ,1984,M05,108.7,          
CUSR0000SEMF01   ,1984,M06,109.1,          
CUSR0000SEMF01   ,1984,M07,109.9,          
CUSR0000SEMF01   ,1984,M08,110.8,          
CUSR0000SEMF01   ,1984,M09,111.7,          
CUSR0000SEMF01   ,1984,M10,112.7,          
CUSR0000SEMF01   ,1984,M11,113.6,          
CUSR0000SEMF01   ,1984,M12,114.6,          
CUSR0000SEMF01   ,1985,M01,115.3,          
CUSR0000SEMF01   ,1985,M02,116.3,          
CUSR0000SEMF01   ,1985,M03,117.4,          
CUSR0000SEMF01   ,1985,M04,118.1,          
CUSR0000SEMF01   ,1985,M05,118.8,          
CUSR0000SEMF01   ,1985,M06,120,          
CUSR0000SEMF01   ,1985,M07,120.7,          
CUSR0000SEMF01   ,1985,M08,121.5,          
CUSR0000SEMF01   ,1985,M09,122.3,          
CUSR0000SEMF01   ,1985,M10,123.1,          
CUSR0000SEMF01   ,1985,M11,123.7,          
CUSR0000SEMF01   ,1985,M12,124,          
CUSR0000SEMF01   ,1986,M01,124.9,          
CUSR0000SEMF01   ,1986,M02,126.5,          
CUSR0000SEMF01   ,1986,M03,127.7,          
CUSR0000SEMF01   ,1986,M04,128.3,          
CUSR0000SEMF01   ,1986,M05,128.9,          
CUSR0000SEMF01   ,1986,M06,130.1,          
CUSR0000SEMF01   ,1986,M07,131.2,          
CUSR0000SEMF01   ,1986,M08,132,          
CUSR0000SEMF01   ,1986,M09,132.7,          
CUSR0000SEMF01   ,1986,M10,133.3,          
CUSR0000SEMF01   ,1986,M11,134.2,          
CUSR0000SEMF01   ,1986,M12,135.2,          
CUSR0000SEMF01   ,1987,M01,136.2,          
CUSR0000SEMF01   ,1987,M02,136.6,          
CUSR0000SEMF01   ,1987,M03,137.5,          
CUSR0000SEMF01   ,1987,M04,138.4,          
CUSR0000SEMF01   ,1987,M05,139.4,          
CUSR0000SEMF01   ,1987,M06,140,          
CUSR0000SEMF01   ,1987,M07,141.1,          
CUSR0000SEMF01   ,1987,M08,142.1,          
CUSR0000SEMF01   ,1987,M09,143.2,          
CUSR0000SEMF01   ,1987,M10,144.3,          
CUSR0000SEMF01   ,1987,M11,145.3,          
CUSR0000SEMF01   ,1987,M12,146.1,          
CUSR0000SEMF01   ,1988,M01,147,          
CUSR0000SEMF01   ,1988,M02,147.8,          
CUSR0000SEMF01   ,1988,M03,148.3,          
CUSR0000SEMF01   ,1988,M04,149.4,          
CUSR0000SEMF01   ,1988,M05,150.5,          
CUSR0000SEMF01   ,1988,M06,151.3,          
CUSR0000SEMF01   ,1988,M07,152.4,          
CUSR0000SEMF01   ,1988,M08,153.3,          
CUSR0000SEMF01   ,1988,M09,154.4,          
CUSR0000SEMF01   ,1988,M10,155.9,          
CUSR0000SEMF01   ,1988,M11,156.5,          
CUSR0000SEMF01   ,1988,M12,157.6,          
CUSR0000SEMF01   ,1989,M01,158.6,          
CUSR0000SEMF01   ,1989,M02,159,          
CUSR0000SEMF01   ,1989,M03,160.5,          
CUSR0000SEMF01   ,1989,M04,161.8,          
CUSR0000SEMF01   ,1989,M05,163.4,          
CUSR0000SEMF01   ,1989,M06,165.1,          
CUSR0000SEMF01   ,1989,M07,165.8,          
CUSR0000SEMF01   ,1989,M08,167.1,          
CUSR0000SEMF01   ,1989,M09,168.6,          
CUSR0000SEMF01   ,1989,M10,169.6,          
CUSR0000SEMF01   ,1989,M11,171.1,          
CUSR0000SEMF01   ,1989,M12,172.5,          
CUSR0000SEMF01   ,1990,M01,173.4,          
CUSR0000SEMF01   ,1990,M02,175.4,          
CUSR0000SEMF01   ,1990,M03,177.2,          
CUSR0000SEMF01   ,1990,M04,178.7,          
CUSR0000SEMF01   ,1990,M05,179.6,          
CUSR0000SEMF01   ,1990,M06,181.3,          
CUSR0000SEMF01   ,1990,M07,182.8,          
CUSR0000SEMF01   ,1990,M08,183.7,          
CUSR0000SEMF01   ,1990,M09,184.9,          
CUSR0000SEMF01   ,1990,M10,186.4,          
CUSR0000SEMF01   ,1990,M11,187.4,          
CUSR0000SEMF01   ,1990,M12,189.7,          
CUSR0000SEMF01   ,1991,M01,191.1,          
CUSR0000SEMF01   ,1991,M02,192.5,          
CUSR0000SEMF01   ,1991,M03,194.2,          
CUSR0000SEMF01   ,1991,M04,195.6,          
CUSR0000SEMF01   ,1991,M05,197.1,          
CUSR0000SEMF01   ,1991,M06,199.1,          
CUSR0000SEMF01   ,1991,M07,200.4,          
CUSR0000SEMF01   ,1991,M08,202.6,          
CUSR0000SEMF01   ,1991,M09,204.5,          
CUSR0000SEMF01   ,1991,M10,205.1,          
CUSR0000SEMF01   ,1991,M11,206.2,          
CUSR0000SEMF01   ,1991,M12,207.4,          
CUSR0000SEMF01   ,1992,M01,208.9,          
CUSR0000SEMF01   ,1992,M02,210.5,          
CUSR0000SEMF01   ,1992,M03,212,          
CUSR0000SEMF01   ,1992,M04,214,          
CUSR0000SEMF01   ,1992,M05,214,          
CUSR0000SEMF01   ,1992,M06,214.3,          
CUSR0000SEMF01   ,1992,M07,215.2,          
CUSR0000SEMF01   ,1992,M08,215.6,          
CUSR0000SEMF01   ,1992,M09,216.5,          
CUSR0000SEMF01   ,1992,M10,217.8,          
CUSR0000SEMF01   ,1992,M11,218.6,          
CUSR0000SEMF01   ,1992,M12,219.2,          
CUSR0000SEMF01   ,1993,M01,220,          
CUSR0000SEMF01   ,1993,M02,220.9,          
CUSR0000SEMF01   ,1993,M03,221.9,          
CUSR0000SEMF01   ,1993,M04,220.8,          
CUSR0000SEMF01   ,1993,M05,221.1,          
CUSR0000SEMF01   ,1993,M06,222.1,          
CUSR0000SEMF01   ,1993,M07,223.3,          
CUSR0000SEMF01   ,1993,M08,224.1,          
CUSR0000SEMF01   ,1993,M09,224.9,          
CUSR0000SEMF01   ,1993,M10,225,          
CUSR0000SEMF01   ,1993,M11,225.6,          
CUSR0000SEMF01   ,1993,M12,226.4,          
CUSR0000SEMF01   ,1994,M01,226.8,          
CUSR0000SEMF01   ,1994,M02,227.6,          
CUSR0000SEMF01   ,1994,M03,228.4,          
CUSR0000SEMF01   ,1994,M04,229.4,          
CUSR0000SEMF01   ,1994,M05,230.4,          
CUSR0000SEMF01   ,1994,M06,230.9,          
CUSR0000SEMF01   ,1994,M07,230.7,          
CUSR0000SEMF01   ,1994,M08,231.2,          
CUSR0000SEMF01   ,1994,M09,231.7,          
CUSR0000SEMF01   ,1994,M10,232.5,          
CUSR0000SEMF01   ,1994,M11,233.2,          
CUSR0000SEMF01   ,1994,M12,233.8,          
CUSR0000SEMF01   ,1995,M01,233.3,          
CUSR0000SEMF01   ,1995,M02,233.2,          
CUSR0000SEMF01   ,1995,M03,233.1,          
CUSR0000SEMF01   ,1995,M04,233.2,          
CUSR0000SEMF01   ,1995,M05,233.6,          
CUSR0000SEMF01   ,1995,M06,234.1,          
CUSR0000SEMF01   ,1995,M07,234.9,          
CUSR0000SEMF01   ,1995,M08,235.6,          
CUSR0000SEMF01   ,1995,M09,236.1,          
CUSR0000SEMF01   ,1995,M10,237,          
CUSR0000SEMF01   ,1995,M11,238,          
CUSR0000SEMF01   ,1995,M12,238.4,          
CUSR0000SEMF01   ,1996,M01,239.2,          
CUSR0000SEMF01   ,1996,M02,240,          
CUSR0000SEMF01   ,1996,M03,240.8,          
CUSR0000SEMF01   ,1996,M04,241.6,          
CUSR0000SEMF01   ,1996,M05,241.7,          
CUSR0000SEMF01   ,1996,M06,242.4,          
CUSR0000SEMF01   ,1996,M07,243.1,          
CUSR0000SEMF01   ,1996,M08,244,          
CUSR0000SEMF01   ,1996,M09,244.3,          
CUSR0000SEMF01   ,1996,M10,245.9,          
CUSR0000SEMF01   ,1996,M11,245.5,          
CUSR0000SEMF01   ,1996,M12,245.9,          
CUSR0000SEMF01   ,1997,M01,246.8,          
CUSR0000SEMF01   ,1997,M02,247.3,          
CUSR0000SEMF01   ,1997,M03,248.3,          
CUSR0000SEMF01   ,1997,M04,248.7,          
CUSR0000SEMF01   ,1997,M05,249.5,          
CUSR0000SEMF01   ,1997,M06,249.8,          
CUSR0000SEMF01   ,1997,M07,249.7,          
CUSR0000SEMF01   ,1997,M08,249.4,          
CUSR0000SEMF01   ,1997,M09,249.7,          
CUSR0000SEMF01   ,1997,M10,249.4,          
CUSR0000SEMF01   ,1997,M11,250.4,          
CUSR0000SEMF01   ,1997,M12,252.2,          
CUSR0000SEMF01   ,1998,M01,252.7,          
CUSR0000SEMF01   ,1998,M02,253.4,          
CUSR0000SEMF01   ,1998,M03,253.5,          
CUSR0000SEMF01   ,1998,M04,255.2,          
CUSR0000SEMF01   ,1998,M05,257.7,          
CUSR0000SEMF01   ,1998,M06,258,          
CUSR0000SEMF01   ,1998,M07,259,          
CUSR0000SEMF01   ,1998,M08,260.5,          
CUSR0000SEMF01   ,1998,M09,262.1,          
CUSR0000SEMF01   ,1998,M10,263.1,          
CUSR0000SEMF01   ,1998,M11,263.7,          
CUSR0000SEMF01   ,1998,M12,264.6,          
CUSR0000SEMF01   ,1999,M01,265.9,          
CUSR0000SEMF01   ,1999,M02,267.1,          
CUSR0000SEMF01   ,1999,M03,268.3,          
CUSR0000SEMF01   ,1999,M04,270.1,          
CUSR0000SEMF01   ,1999,M05,271.4,          
CUSR0000SEMF01   ,1999,M06,272.7,          
CUSR0000SEMF01   ,1999,M07,274,          
CUSR0000SEMF01   ,1999,M08,276,          
CUSR0000SEMF01   ,1999,M09,276.5,          
CUSR0000SEMF01   ,1999,M10,277.9,          
CUSR0000SEMF01   ,1999,M11,279.8,          
CUSR0000SEMF01   ,1999,M12,280.8,          
CUSR0000SEMF01   ,2000,M01,281.3,          
CUSR0000SEMF01   ,2000,M02,281.2,          
CUSR0000SEMF01   ,2000,M03,282.4,          
CUSR0000SEMF01   ,2000,M04,283.6,          
CUSR0000SEMF01   ,2000,M05,283.8,          
CUSR0000SEMF01   ,2000,M06,284.5,          
CUSR0000SEMF01   ,2000,M07,285.5,          
CUSR0000SEMF01   ,2000,M08,286.9,          
CUSR0000SEMF01   ,2000,M09,287.4,          
CUSR0000SEMF01   ,2000,M10,288.3,          
CUSR0000SEMF01   ,2000,M11,289.3,          
CUSR0000SEMF01   ,2000,M12,290.9,          
CUSR0000SEMF01   ,2001,M01,292.5,          
CUSR0000SEMF01   ,2001,M02,294.4,          
CUSR0000SEMF01   ,2001,M03,296.2,          
CUSR0000SEMF01   ,2001,M04,297.3,          
CUSR0000SEMF01   ,2001,M05,298.5,          
CUSR0000SEMF01   ,2001,M06,300.2,          
CUSR0000SEMF01   ,2001,M07,301.8,          
CUSR0000SEMF01   ,2001,M08,303.1,          
CUSR0000SEMF01   ,2001,M09,304.8,          
CUSR0000SEMF01   ,2001,M10,306,          
CUSR0000SEMF01   ,2001,M11,307,          
CUSR0000SEMF01   ,2001,M12,308.3,          
CUSR0000SEMF01   ,2002,M01,309.5,          
CUSR0000SEMF01   ,2002,M02,311.5,          
CUSR0000SEMF01   ,2002,M03,312.5,          
CUSR0000SEMF01   ,2002,M04,313.7,          
CUSR0000SEMF01   ,2002,M05,315.3,          
CUSR0000SEMF01   ,2002,M06,316.5,          
CUSR0000SEMF01   ,2002,M07,317.6,          
CUSR0000SEMF01   ,2002,M08,317.9,          
CUSR0000SEMF01   ,2002,M09,318.8,          
CUSR0000SEMF01   ,2002,M10,320.2,          
CUSR0000SEMF01   ,2002,M11,321.8,          
CUSR0000SEMF01   ,2002,M12,322.4,          
CUSR0000SEMF01   ,2003,M01,323.7,          
CUSR0000SEMF01   ,2003,M02,323.1,          
CUSR0000SEMF01   ,2003,M03,324.2,          
CUSR0000SEMF01   ,2003,M04,324.4,          
CUSR0000SEMF01   ,2003,M05,324.5,          
CUSR0000SEMF01   ,2003,M06,324.5,          
CUSR0000SEMF01   ,2003,M07,326.2,          
CUSR0000SEMF01   ,2003,M08,327.5,          
CUSR0000SEMF01   ,2003,M09,328.7,          
CUSR0000SEMF01   ,2003,M10,329.2,          
CUSR0000SEMF01   ,2003,M11,328.8,          
CUSR0000SEMF01   ,2003,M12,330.4,          
CUSR0000SEMF01   ,2004,M01,330.9,          
CUSR0000SEMF01   ,2004,M02,332.1,          
CUSR0000SEMF01   ,2004,M03,333.4,          
CUSR0000SEMF01   ,2004,M04,335,          
CUSR0000SEMF01   ,2004,M05,336.7,          
CUSR0000SEMF01   ,2004,M06,337.2,          
CUSR0000SEMF01   ,2004,M07,337.9,          
CUSR0000SEMF01   ,2004,M08,338.5,          
CUSR0000SEMF01   ,2004,M09,339.6,          
CUSR0000SEMF01   ,2004,M10,340.8,          
CUSR0000SEMF01   ,2004,M11,341.2,          
CUSR0000SEMF01   ,2004,M12,342,          
CUSR0000SEMF01   ,2005,M01,343,          
CUSR0000SEMF01   ,2005,M02,344,          
CUSR0000SEMF01   ,2005,M03,344.4,          
CUSR0000SEMF01   ,2005,M04,344.4,          
CUSR0000SEMF01   ,2005,M05,346.5,          
CUSR0000SEMF01   ,2005,M06,348.1,          
CUSR0000SEMF01   ,2005,M07,349.4,          
CUSR0000SEMF01   ,2005,M08,350.5,          
CUSR0000SEMF01   ,2005,M09,351.7,          
CUSR0000SEMF01   ,2005,M10,353.3,          
CUSR0000SEMF01   ,2005,M11,356.1,          
CUSR0000SEMF01   ,2005,M12,357.1,          
CUSR0000SEMF01   ,2006,M01,358.1,          
CUSR0000SEMF01   ,2006,M02,359.3,          
CUSR0000SEMF01   ,2006,M03,361.2,          
CUSR0000SEMF01   ,2006,M04,362.1,          
CUSR0000SEMF01   ,2006,M05,363.7,          
CUSR0000SEMF01   ,2006,M06,364.7,          
CUSR0000SEMF01   ,2006,M07,365.7,          
